"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX15980190","18826","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666457","","22.91","1","123651","37218951","18826","AMPLICON","METAGENOMIC","PCR"
"SRX15980189","18822","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666455","","24.25","1","160317","48255417","18822","AMPLICON","METAGENOMIC","PCR"
"SRX15980188","18819","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666456","","10.14","1","65497","19714597","18819","AMPLICON","METAGENOMIC","PCR"
"SRX15980187","18814","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666454","","11.23","1","71684","21576884","18814","AMPLICON","METAGENOMIC","PCR"
"SRX15980186","4510","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666453","","14.57","1","92128","27730528","4510","AMPLICON","METAGENOMIC","PCR"
"SRX15980185","18812","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666452","","16.72","1","92056","27708856","18812","AMPLICON","METAGENOMIC","PCR"
"SRX15980184","18806","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666451","","12.14","1","79487","23925587","18806","AMPLICON","METAGENOMIC","PCR"
"SRX15980183","18803","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666449","","13.99","1","89086","26814886","18803","AMPLICON","METAGENOMIC","PCR"
"SRX15980182","18792","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666450","","11.4","1","72328","21770728","18792","AMPLICON","METAGENOMIC","PCR"
"SRX15980181","18782","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666448","","9.88","1","64402","19385002","18782","AMPLICON","METAGENOMIC","PCR"
"SRX15980180","18778","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666447","","11.28","1","72432","21802032","18778","AMPLICON","METAGENOMIC","PCR"
"SRX15980179","18776","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666446","","12.14","1","77220","23243220","18776","AMPLICON","METAGENOMIC","PCR"
"SRX15980178","18764","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666445","","15.56","1","84012","25287612","18764","AMPLICON","METAGENOMIC","PCR"
"SRX15980177","18763","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666444","","21.05","1","134326","40432126","18763","AMPLICON","METAGENOMIC","PCR"
"SRX15980176","18755","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666443","","20.05","1","109466","32949266","18755","AMPLICON","METAGENOMIC","PCR"
"SRX15980175","4505","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666441","","9","1","52239","15723939","4505","AMPLICON","METAGENOMIC","PCR"
"SRX15980174","11174","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666442","","16.21","1","111822","33658422","11174","AMPLICON","METAGENOMIC","PCR"
"SRX15980173","11171","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666439","","16.28","1","100771","30332071","11171","AMPLICON","METAGENOMIC","PCR"
"SRX15980172","11170","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666440","","11.53","1","80518","24235918","11170","AMPLICON","METAGENOMIC","PCR"
"SRX15980171","4390","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666438","","13.52","1","76780","23110780","4390","AMPLICON","METAGENOMIC","PCR"
"SRX15980170","11168","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666437","","15.07","1","104799","31544499","11168","AMPLICON","METAGENOMIC","PCR"
"SRX15980169","11166","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666436","","15.76","1","113262","34091862","11166","AMPLICON","METAGENOMIC","PCR"
"SRX15980168","11157","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666435","","15.85","1","115066","34634866","11157","AMPLICON","METAGENOMIC","PCR"
"SRX15980167","11154","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666434","","22.41","1","129997","39129097","11154","AMPLICON","METAGENOMIC","PCR"
"SRX15980166","11142","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666433","","25.49","1","158659","47756359","11142","AMPLICON","METAGENOMIC","PCR"
"SRX15980165","11131","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666432","","11.2","1","81241","24453541","11131","AMPLICON","METAGENOMIC","PCR"
"SRX15980164","11120","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666431","","11.95","1","82157","24729257","11120","AMPLICON","METAGENOMIC","PCR"
"SRX15980163","11119","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666430","","16.15","1","113481","34157781","11119","AMPLICON","METAGENOMIC","PCR"
"SRX15980162","11107","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666429","","15.04","1","108331","32607631","11107","AMPLICON","METAGENOMIC","PCR"
"SRX15980161","11101","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666428","","14.42","1","93816","28238616","11101","AMPLICON","METAGENOMIC","PCR"
"SRX15980160","4388","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666427","","10.94","1","57593","17335493","4388","AMPLICON","METAGENOMIC","PCR"
"SRX15980159","11100","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666426","","10.27","1","74761","22503061","11100","AMPLICON","METAGENOMIC","PCR"
"SRX15980158","11095","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666424","","21.49","1","130268","39210668","11095","AMPLICON","METAGENOMIC","PCR"
"SRX15980157","11093","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666425","","11.07","1","75606","22757406","11093","AMPLICON","METAGENOMIC","PCR"
"SRX15980156","11092","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666423","","12.67","1","86297","25975397","11092","AMPLICON","METAGENOMIC","PCR"
"SRX15980155","11091","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666422","","12.94","1","90057","27107157","11091","AMPLICON","METAGENOMIC","PCR"
"SRX15980154","11086","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666421","","15.32","1","106492","32054092","11086","AMPLICON","METAGENOMIC","PCR"
"SRX15980153","11085","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666420","","17.06","1","117922","35494522","11085","AMPLICON","METAGENOMIC","PCR"
"SRX15980152","11082","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666419","","12.88","1","89770","27020770","11082","AMPLICON","METAGENOMIC","PCR"
"SRX15980151","11063","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666417","","22.13","1","119291","35906591","11063","AMPLICON","METAGENOMIC","PCR"
"SRX15980150","11008","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666418","","14.58","1","100657","30297757","11008","AMPLICON","METAGENOMIC","PCR"
"SRX15980149","4385","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666415","","13.58","1","86295","25974795","4385","AMPLICON","METAGENOMIC","PCR"
"SRX15980148","10978","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666416","","13.39","1","96457","29033557","10978","AMPLICON","METAGENOMIC","PCR"
"SRX15980147","10976","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666414","","15.49","1","109712","33023312","10976","AMPLICON","METAGENOMIC","PCR"
"SRX15980146","10923","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666413","","11.12","1","70105","21101605","10923","AMPLICON","METAGENOMIC","PCR"
"SRX15980145","10915","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666411","","20.49","1","112197","33771297","10915","AMPLICON","METAGENOMIC","PCR"
"SRX15980144","10856","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666412","","3.28","1","20302","6110902","10856","AMPLICON","METAGENOMIC","PCR"
"SRX15980143","10708","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666409","","9.92","1","68596","20647396","10708","AMPLICON","METAGENOMIC","PCR"
"SRX15980142","9395","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666410","","14.81","1","94250","28369250","9395","AMPLICON","METAGENOMIC","PCR"
"SRX15980141","9385","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666408","","15.87","1","110193","33168093","9385","AMPLICON","METAGENOMIC","PCR"
"SRX15980140","9383","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666407","","15.21","1","87392","26304992","9383","AMPLICON","METAGENOMIC","PCR"
"SRX15980139","9382","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666406","","13.37","1","94647","28488747","9382","AMPLICON","METAGENOMIC","PCR"
"SRX15980138","4384","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666404","","7.79","1","56696","17065496","4384","AMPLICON","METAGENOMIC","PCR"
"SRX15980137","9376","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666405","","15.23","1","107470","32348470","9376","AMPLICON","METAGENOMIC","PCR"
"SRX15980136","9364","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666403","","13.75","1","96112","28929712","9364","AMPLICON","METAGENOMIC","PCR"
"SRX15980135","9362","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666402","","18.07","1","126365","38035865","9362","AMPLICON","METAGENOMIC","PCR"
"SRX15980134","9360","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666400","","17.85","1","91659","27589359","9360","AMPLICON","METAGENOMIC","PCR"
"SRX15980133","9339","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666401","","14.73","1","104984","31600184","9339","AMPLICON","METAGENOMIC","PCR"
"SRX15980132","9328","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666399","","18.27","1","105285","31690785","9328","AMPLICON","METAGENOMIC","PCR"
"SRX15980131","9316","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666398","","9.09","1","64591","19441891","9316","AMPLICON","METAGENOMIC","PCR"
"SRX15980130","9312","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666397","","18.06","1","122556","36889356","9312","AMPLICON","METAGENOMIC","PCR"
"SRX15980129","9311","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666396","","10.29","1","63652","19159252","9311","AMPLICON","METAGENOMIC","PCR"
"SRX15980128","9309","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666394","","17.04","1","97594","29375794","9309","AMPLICON","METAGENOMIC","PCR"
"SRX15980127","4373","human gut metagenome","Illumina MiSeq","University of Florida","SRP384588","ABIS Cohort Raw Sequencing for Celiac Analysis Raw sequence reads","SRS13666395","","8.51","1","57239","17228939","4373","AMPLICON","METAGENOMIC","PCR"
